trial_name,trial_index,best_epoch,epochs_ran,parameter_count,learning_rate,weight_decay,dropout_rate,clear_weight,win_weight,potted_weight,potted_head,potted_ordinal_weight,potted_ce_weighting,potted_ce_beta,potted_label_smoothing,pooling,use_joint_head,joint_marginal_weight,selection_metric,best_val_loss,best_val_mean_macro_f1,best_val_mean_accuracy,best_val_clean_target_min_margin,test_loss,test_mean_macro_f1,test_mean_accuracy,test_clean_target_min_margin,test_clear_accuracy,test_clear_macro_f1,test_win_accuracy,test_win_macro_f1,test_potted_after_break_accuracy,test_potted_after_break_macro_f1
joint_d64_clsmean,0,319,379,79842,0.0003,0.01,0.1,1.0,1.0,1.0,class,1.0,none,0.99,0.0,cls_mean,True,0.0,clean_target_min_margin,1.492865463783001,0.5942401957676695,74.71264402071635,6.970614711868279,1.497991329615878,0.5556467179849253,69.0148929754893,-0.859105070007331,70.61855792999268,0.7055039356098716,70.36082744598389,0.6321607874496097,66.06529355049133,0.3292754308952944
joint_d64_clsmean_marg0.5,1,264,324,79842,0.0003,0.01,0.1,1.0,1.0,1.0,class,1.0,none,0.99,0.0,cls_mean,True,0.5,clean_target_min_margin,1.841816417102156,0.5881793229462019,74.71264402071635,6.869891062149051,1.8865275317450978,0.546711668585579,69.07216707865398,-0.6872827605133125,70.7903802394867,0.7077346630116268,70.36082744598389,0.6342113245288277,66.06529355049133,0.29818901821628224
joint_d80_clsmean,2,240,300,121426,0.0003,0.01,0.1,1.0,1.0,1.0,class,1.0,none,0.99,0.0,cls_mean,True,0.0,clean_target_min_margin,1.499217728088642,0.6056398853354439,75.86206992467244,7.731959000000003,1.5336989475689393,0.5645357080267456,69.35853362083435,-0.5154664114837715,70.96219658851624,0.7091677878147222,70.18900513648987,0.6307211263742543,66.92439913749695,0.3537182098912601
joint_d80_clsmean_marg0.5,3,259,319,121426,0.0003,0.01,0.1,1.0,1.0,1.0,class,1.0,none,0.99,0.0,cls_mean,True,0.5,clean_target_min_margin,1.8880543133308147,0.6113984206293436,76.1494259039561,7.8326826497192314,1.9175015954217551,0.5640444462467906,69.53035593032837,0.3436451359863213,71.82130813598633,0.718199747274939,69.67353820800781,0.6355295125722147,67.09622144699097,0.33840407889321833
