trial_name,trial_index,best_epoch,epochs_ran,parameter_count,learning_rate,weight_decay,dropout_rate,clear_weight,win_weight,potted_weight,potted_head,potted_ordinal_weight,potted_ce_weighting,potted_ce_beta,potted_label_smoothing,pooling,use_joint_head,joint_marginal_weight,selection_metric,best_val_loss,best_val_mean_macro_f1,best_val_mean_accuracy,best_val_clean_target_min_margin,test_loss,test_mean_macro_f1,test_mean_accuracy,test_clean_target_min_margin,test_clear_accuracy,test_clear_macro_f1,test_win_accuracy,test_win_macro_f1,test_potted_after_break_accuracy,test_potted_after_break_macro_f1
hybrid_d64_clsmean_ord0.25,0,153,213,74682,0.0003,0.01,0.1,1.0,1.0,1.0,hybrid,0.25,none,0.99,0.0,cls_mean,False,0.0,clean_target_min_margin,3.324767392257164,0.5604031437823566,73.8505740960439,5.2464728757018975,3.5931363990626384,0.5358968901324088,68.55670213699341,-2.0618552760009834,69.41580772399902,0.6927785339988077,70.44673562049866,0.6328816356468323,65.80756306648254,0.28203050075158637
hybrid_d80_clsmean_ord0.25,1,115,175,114986,0.0003,0.01,0.1,1.0,1.0,1.0,hybrid,0.25,none,0.99,0.0,cls_mean,False,0.0,clean_target_min_margin,3.6282326517433954,0.5720572798031089,73.27586213747661,4.384404937850945,3.7447828410827007,0.5278488635385676,67.29667782783508,-2.0618552760009834,69.41580772399902,0.6941355008429314,70.10309100151062,0.6379082864038615,62.371134757995605,0.25150280336890996
hybrid_d88_clsmean_ord0.25,2,80,140,138402,0.0003,0.01,0.1,1.0,1.0,1.0,hybrid,0.25,none,0.99,0.0,cls_mean,False,0.0,clean_target_min_margin,3.382492575152167,0.5559941941918002,72.98850615819295,5.2464728757018975,3.5531307766118,0.5372707860710385,68.47078998883565,-1.6323024824981758,69.84536051750183,0.6974512128565685,70.53264379501343,0.6336031701311681,65.0343656539917,0.28075797522537876
