trial_name,epoch,learning_rate,train_loss,train_clear_loss,train_win_loss,train_potted_loss,train_potted_ordinal_loss,train_potted_class_loss,train_joint_loss,train_mean_macro_f1,train_mean_accuracy,train_clean_target_min_margin,train_clean_target_mean_margin,train_clear_accuracy,train_clear_macro_precision,train_clear_macro_recall,train_clear_macro_f1,train_win_accuracy,train_win_macro_precision,train_win_macro_recall,train_win_macro_f1,train_potted_after_break_accuracy,train_potted_after_break_macro_precision,train_potted_after_break_macro_recall,train_potted_after_break_macro_f1,val_loss,val_clear_loss,val_win_loss,val_potted_loss,val_potted_ordinal_loss,val_potted_class_loss,val_joint_loss,val_mean_macro_f1,val_mean_accuracy,val_clean_target_min_margin,val_clean_target_mean_margin,val_clear_accuracy,val_clear_macro_precision,val_clear_macro_recall,val_clear_macro_f1,val_win_accuracy,val_win_macro_precision,val_win_macro_recall,val_win_macro_f1,val_potted_after_break_accuracy,val_potted_after_break_macro_precision,val_potted_after_break_macro_recall,val_potted_after_break_macro_f1
hybrid_d64_clsmean_ord0.25,11,0.0002994405564739412,4.380787230982925,0.6553824706511064,0.585736350218455,3.139668334614147,6.144370067480839,1.6035758177439372,0.0,0.38052639311459474,58.131312330563865,-21.102780396934506,-8.535354336102804,62.42424249649048,0.6317392628693268,0.6272058823529412,0.6218953282081608,71.81817889213562,0.5266362252663622,0.500597439544808,0.42316367190436804,40.15151560306549,0.09859310477288005,0.1261079520601872,0.09652017923125525,4.278011897514606,0.641386042381155,0.5620429125325433,3.0745828233916184,5.9411238966317015,1.589301849233693,0.0,0.3704785030666262,57.18390941619873,-21.599123175140377,-9.482757250467936,58.62069129943848,0.617174136161478,0.602575621443546,0.5781818181818181,73.2758641242981,0.36637931034482757,0.5,0.42288557213930345,39.65517282485962,0.0894017094017094,0.15555555555555553,0.11036811887875717
hybrid_d64_clsmean_ord0.25,12,0.000299334294690462,4.221371520649303,0.6354171232743697,0.5599122441176212,3.0260421550635135,5.863941585656368,1.56005674347733,0.0,0.3988321028260496,61.66666646798452,-13.830054099555966,-5.000000198682149,65.60605764389038,0.6790354233590247,0.6500919117647059,0.6391192602209798,71.96969985961914,0.35984848484848486,0.5,0.41850220264317184,47.42424190044403,0.13603516283328185,0.1662382993613857,0.13887484561399718,4.337642883432323,0.6438115958509774,0.5811062845690497,3.1127251345535805,6.179307230587663,1.5678983269066646,0.0,0.4067766459841251,56.03448251883189,-19.874984319206234,-10.632184147834778,56.03448152542114,0.620940170940171,0.5847559149445942,0.5351614677457374,70.68965435028076,0.5919696147585458,0.564326375711575,0.5665934065934066,41.37931168079376,0.1024561403508772,0.16111111111111112,0.11857506361323153
hybrid_d64_clsmean_ord0.25,13,0.000299218821264259,4.155454979520855,0.6213973569147515,0.5590470599405694,2.9750106233539,5.764346018704501,1.5339241222901778,0.0,0.41601010693820323,61.717171470324196,-14.133084113594052,-4.949495196342468,67.42424368858337,0.6769403751654188,0.6757352941176471,0.6739722313487533,70.60605883598328,0.5027945450480662,0.5004267425320057,0.4420526049746387,47.121211886405945,0.14428558078684234,0.15735368734143995,0.1320054844912178,4.094151299575279,0.6064368815257631,0.552151410744108,2.9355631532340216,5.659000840680353,1.5208129965025803,0.0,0.42180424350517276,62.35632300376892,-21.599123175140377,-4.310343662897746,74.13793206214905,0.7419056429232191,0.7349505840071877,0.7363636363636363,73.2758641242981,0.36637931034482757,0.5,0.42288557213930345,39.65517282485962,0.0818452380952381,0.15555555555555553,0.10616352201257861
hybrid_d64_clsmean_ord0.25,14,0.00029909414331827697,4.072032668373802,0.608201785882314,0.5571413798765703,2.906689508033521,5.716477532820268,1.4775701053214796,0.0,0.45745764295673447,62.42424249649048,-11.860356028076168,-4.2424241701761884,67.12121367454529,0.6773725574888028,0.6736213235294117,0.6700600581921724,70.75757384300232,0.6023805878750765,0.5608819345661451,0.5591029763491179,49.39393997192383,0.15298920077417208,0.16733531624529788,0.14320989432891298,4.010923484276081,0.5937139001385919,0.5508384170203373,2.866371146563826,5.551993534482759,1.4783726971724938,0.0,0.44943223366837426,68.39080651601155,-3.495672638412472,1.7241398493448894,74.13793206214905,0.7419056429232191,0.7349505840071877,0.7363636363636363,73.2758641242981,0.36637931034482757,0.5,0.42288557213930345,57.758623361587524,0.1701388888888889,0.2157142857142857,0.18904749250218292
hybrid_d64_clsmean_ord0.25,15,0.000298960268543239,4.074364630381266,0.5893714550769691,0.5623476891806631,2.922645516829057,5.70131653583411,1.4973163908178155,0.0,0.4448822281709482,64.7474726041158,-9.284600908752438,-1.9191940625508626,71.21211886405945,0.7182669070543557,0.7091911764705883,0.7080434721872992,71.0606038570404,0.5587703435804702,0.5118349928876245,0.46537399646296934,51.96969509124756,0.15122628306695338,0.18494007523401276,0.16122921586257605,4.07753350816924,0.607794858258346,0.5561726031632259,2.9135659809770256,5.801082775510591,1.4632952336607308,0.0,0.518197876482014,67.52873659133911,-3.495672638412472,0.8620699246724447,74.13793206214905,0.7394429469901167,0.7394429469901167,0.7394429469901167,70.68965435028076,0.6258064516129033,0.6258064516129033,0.6258064516129033,57.758623361587524,0.16969298245614034,0.2157142857142857,0.18934423084302213
hybrid_d64_clsmean_ord0.25,16,0.00029881720519717175,4.017113882122618,0.5898260492267031,0.5563542730880506,2.870933518265233,5.594300512834029,1.4723583936691285,0.0,0.4507623295088165,65.50504962603252,-7.466414864059445,-1.1616170406341553,70.90908885002136,0.712296195652174,0.7068014705882353,0.7063294894137714,71.81817889213562,0.6037795275590552,0.5187482219061166,0.47335907335907335,53.78788113594055,0.15715300219048042,0.19422185285626803,0.17259842575360457,4.121709428984543,0.6282412204249151,0.565574991291967,2.927893309757627,5.845456189122693,1.4665291967063114,0.0,0.4766495379795366,62.35632300376892,-11.994903762710578,-4.310343662897746,59.48275923728943,0.6244939271255061,0.610512129380054,0.587937419696168,69.82758641242981,0.6451093951093951,0.671157495256167,0.6502110795209788,57.758623361587524,0.17391146589259798,0.2157142857142857,0.19180011472146302
hybrid_d64_clsmean_ord0.25,17,0.00029866496210489627,3.942779473102454,0.5737640146053199,0.545162374684305,2.8238530751430626,5.475034653056752,1.4550944349982522,0.0,0.4755906272417054,65.8080796400706,-5.648234779830929,-0.8585870265960693,70.45454382896423,0.7042788129744652,0.7040441176470589,0.7041209264900281,71.36363387107849,0.6077097505668934,0.5518918918918919,0.5433963783579986,55.60606122016907,0.16266739546035466,0.2004968944099379,0.17925457687708962,4.06777391762569,0.6199167555776136,0.5633086479943374,2.884548573658384,5.745510759024785,1.4481708181315456,0.0,0.5208775357441897,66.66666666666667,-3.495672638412472,0.0,72.41379022598267,0.7225037257824143,0.7235699311171009,0.7228195937873357,69.82758641242981,0.6451093951093951,0.671157495256167,0.6502110795209788,57.758623361587524,0.1700266676543576,0.2157142857142857,0.18960193392425465
hybrid_d64_clsmean_ord0.25,18,0.0002985035486574837,3.9063954974665784,0.5754098715204181,0.5419770013202321,2.7890085957267066,5.397867428172718,1.4395417618029045,0.0,0.48251388214183977,65.30303160349528,-5.951264793869015,-1.3636350631713867,68.33333373069763,0.6830227743271222,0.6828125,0.6828783263405942,72.27272987365723,0.6346409574468085,0.5829587482219061,0.5863117766535713,55.30303120613098,0.16230413662673193,0.20002012072434608,0.17835154343135393,4.06031032266288,0.6220286981812839,0.5674692741755781,2.8708121858794113,5.714685752474028,1.4421406285516147,0.0,0.5152687303569269,66.09195470809937,-3.495672638412472,-0.5747119585673014,70.68965435028076,0.7077014570324116,0.709194369571728,0.706547619047619,69.82758641242981,0.6451093951093951,0.671157495256167,0.6502110795209788,57.758623361587524,0.1701388888888889,0.2157142857142857,0.18904749250218292
hybrid_d64_clsmean_ord0.25,19,0.0002983329748116758,3.9326001384041525,0.5732290354642001,0.5538011382926594,2.8055699839736477,5.445477398959073,1.4442006226741906,0.0,0.4821690931377857,66.36363466580708,-4.587629730697628,-0.30303200085957843,71.36363387107849,0.7171428571428571,0.7113051470588235,0.7108316430020284,71.0606038570404,0.6045446873153852,0.5563869132290185,0.5516288400183531,56.66666626930237,0.16663599154165193,0.2068139270405039,0.1840467963929758,4.022210466450658,0.6174422605284329,0.5568073556340974,2.847960685861522,5.651857622738542,1.4349962267382392,0.0,0.5297892446174103,67.52873659133911,-3.495672638412472,0.8620699246724447,75.0,0.7481971153846154,0.7473794549266247,0.7477315335583052,69.82758641242981,0.6451093951093951,0.671157495256167,0.6502110795209788,57.758623361587524,0.17371771771771774,0.2157142857142857,0.19142512077294688
hybrid_d64_clsmean_ord0.25,20,0.00029815325108927074,3.8882054617910673,0.5734845439592997,0.541065349000873,2.773655567747174,5.441803952419397,1.4132046063741048,0.0,0.4666819190929475,64.59595958391826,-6.102779800888058,-2.070707082748413,68.03030371665955,0.680023709094919,0.6800551470588235,0.6800378642538927,70.60605883598328,0.5935521013241221,0.5499288762446657,0.5433079853333525,55.15151619911194,0.16320731800329324,0.19668445455340738,0.1766999076915973,4.031424094890726,0.6077843575642027,0.5465718651640004,2.877067911213842,5.674686103031553,1.458396397787949,0.0,0.5236146007636833,68.67816249529521,-3.495672638412472,2.01149582862854,74.13793206214905,0.7439749608763693,0.7334531296795448,0.7349984770027413,74.13793206214905,0.6610989010989011,0.639089184060721,0.6469155844155844,57.758623361587524,0.17014291854717387,0.2157142857142857,0.1889297408727241
hybrid_d64_clsmean_ord0.25,21,0.0002979643885764744,3.8803498499321214,0.5727953302137779,0.5468628388462644,2.760691652875958,5.3801820494911885,1.4156461520628496,0.0,0.46793198560645055,65.65656463305156,-6.405809814926144,-1.0101020336151123,70.45454382896423,0.7065778744223974,0.7025735294117648,0.7023251941131163,71.66666388511658,0.6102767265846736,0.5424466571834993,0.5253788854748711,54.84848618507385,0.16118055555555555,0.19772110926428135,0.17609187723136427,4.029528067029756,0.6184573666802768,0.5709096501613485,2.84016124133406,5.668183984427617,1.4231152575591515,0.0,0.526358359728574,67.81609257062276,-0.9094688248596157,1.1494259039560955,73.2758641242981,0.7307692307692308,0.7300089847259659,0.7303337082864642,69.82758641242981,0.6451093951093951,0.671157495256167,0.6502110795209788,60.34482717514038,0.17814105735926616,0.22428571428571428,0.19853029137827907
hybrid_d64_clsmean_ord0.25,22,0.00029776639892321616,3.878464873631795,0.5714901700164332,0.5487049128070022,2.7582697839447947,5.386184770410711,1.4117235487157649,0.0,0.49219100680427497,65.10100960731506,-5.648234779830929,-1.5656570593516033,68.78787875175476,0.6875919117647058,0.6875919117647058,0.6875919117647058,70.90908885002136,0.6239084983396876,0.6031863442389759,0.6089419955314711,55.60606122016907,0.16299098772152662,0.20120199457615257,0.18003911311664783,3.9514211868417672,0.5920706452994511,0.5445129110895354,2.814837570848136,5.517215186151965,1.435533827748792,0.0,0.5211219262935612,68.39080651601155,-3.495672638412472,1.7241398493448894,74.13793206214905,0.7439749608763693,0.7334531296795448,0.7349984770027413,73.2758641242981,0.65,0.6332068311195446,0.639498746867168,57.758623361587524,0.170282750781472,0.2157142857142857,0.18886855501077418
hybrid_d64_clsmean_ord0.25,23,0.00029755929434243045,3.8336994633530126,0.5673139974926458,0.5483995148629853,2.7179860057252827,5.290755312370531,1.3952971509008696,0.0,0.482519992171627,67.42424368858337,-3.8300546956024135,0.7575770219167074,71.96969985961914,0.7264281393138017,0.7167279411764707,0.7156225908854827,72.8787899017334,0.649302270577105,0.5574679943100995,0.5456835320855717,57.42424130439758,0.17017139445479965,0.21004286589099816,0.18625385354382643,4.1436600849546235,0.6484257044463322,0.5700767040252686,2.925157645653034,5.863595732327165,1.4592587125712428,0.0,0.4744041330906816,62.35632300376892,-11.994903762710578,-4.310343662897746,59.48275923728943,0.6428571428571428,0.6150044923629829,0.58109873223204,69.82758641242981,0.6451093951093951,0.671157495256167,0.6502110795209788,57.758623361587524,0.17441520467836255,0.2157142857142857,0.1919025875190259
hybrid_d64_clsmean_ord0.25,24,0.00029734308760930337,3.8724090720667985,0.5700665658170526,0.5414394259452819,2.7609031070362438,5.424427705822569,1.4047961841930043,0.0,0.48880502211635785,66.26262664794922,-4.739144737716671,-0.40404001871744794,69.69696879386902,0.6967285587975243,0.6963235294117647,0.6964233146894319,72.57575988769531,0.6402709736680956,0.5834139402560455,0.5865162627937324,56.515151262283325,0.16594850138879919,0.2061097016883912,0.1834754888659093,3.943438768386841,0.5924451330612446,0.5443930317615641,2.806600603564032,5.497812304003485,1.4321476467724503,0.0,0.5214634399586763,67.81609257062276,-3.495672638412472,1.1494259039560955,74.13793206214905,0.7439749608763693,0.7334531296795448,0.7349984770027413,71.55172228813171,0.6391369047619048,0.6419354838709678,0.6404621020005635,57.758623361587524,0.17014291854717387,0.2157142857142857,0.1889297408727241
hybrid_d64_clsmean_ord0.25,25,0.0002971177920604846,3.799424904043024,0.5602846606211229,0.5341501011992946,2.704990086410985,5.285402532057328,1.3836394801284329,0.0,0.49770350288582454,67.32323368390401,-3.8300546956024135,0.6565670172373453,72.27272987365723,0.7261266271408507,0.7204963235294117,0.7201776517441981,72.27272987365723,0.6346409574468085,0.5829587482219061,0.5863117766535713,57.42424130439758,0.16869599270078886,0.2094436182311259,0.18662108025970436,3.977367845074884,0.6057143067491466,0.554529475754705,2.817124062571032,5.572372864032614,1.4240307807922363,0.0,0.5242949071197388,67.52873460451762,-2.63360470056152,0.8620679378509521,72.41379022598267,0.7228144989339019,0.7190775681341719,0.7200603318250377,71.55172228813171,0.6535087719298246,0.6726755218216318,0.6596425713523606,58.62069129943848,0.1744090244090244,0.21857142857142858,0.19318181818181818
hybrid_d64_clsmean_ord0.25,26,0.0002968834215932649,3.840756066640218,0.5708798285686608,0.5371769009214459,2.732699339317553,5.380711523691813,1.3875214663418856,0.0,0.4818688442985412,66.71717166900635,-3.9815697026214565,0.05050500233968099,70.75757384300232,0.7109090909090909,0.7052389705882354,0.7047116777745581,72.12121486663818,0.6270355579999523,0.5604551920341394,0.5541588345864661,57.27272629737854,0.1686488127361036,0.2096107077246085,0.1867360205345993,3.9254348278045654,0.5934161050566311,0.548355143645714,2.7836636181535392,5.4558107113016066,1.4197109937667847,0.0,0.5211423215808778,68.39080651601155,-3.495672638412472,1.7241398493448894,74.13793206214905,0.7439749608763693,0.7334531296795448,0.7349984770027413,73.2758641242981,0.65,0.6332068311195446,0.639498746867168,57.758623361587524,0.17014291854717387,0.2157142857142857,0.1889297408727241
hybrid_d64_clsmean_ord0.25,27,0.0002966399906647187,3.827228411761197,0.5714613340117715,0.5372475421789921,2.718519502697569,5.3552465713385375,1.3797078732288246,0.0,0.47007673421977797,66.26262466112773,-3.2239946675262416,-0.40404200553894043,69.39393877983093,0.6951724910394266,0.6921875,0.6920276463630988,71.36363387107849,0.6034361851332398,0.5436415362731152,0.5293380774324513,58.030301332473755,0.17148243912949795,0.21190796955646926,0.1888644788637836,4.026597680716679,0.6243346991210148,0.5643402605221189,2.8379227539588667,5.650211219129892,1.4253698299671043,0.0,0.4806136721192902,62.93103496233622,-11.132835824859626,-3.7356317043304443,60.34482717514038,0.6430335097001764,0.6214435459718479,0.5936643314042035,70.68965435028076,0.6517073170731708,0.6770398481973434,0.6576388888888889,57.758623361587524,0.1723445143256464,0.2157142857142857,0.1905377960647782
hybrid_d64_clsmean_ord0.25,28,0.00029638751429081215,3.8145254626418605,0.571174166058049,0.5321924556385387,2.711158836249149,5.307954739079331,1.384170166651408,0.0,0.5078619852579456,67.67676671346028,-3.6785396885833705,1.0101000467936199,70.90908885002136,0.7105734767025089,0.7073529411764705,0.7072738024837374,74.54545497894287,0.6787644787644788,0.6185490753911806,0.6287914295279545,57.575756311416626,0.16963749830416497,0.21050039366634588,0.18752072376214488,3.8595947397166284,0.5841873452581209,0.5478366140661568,2.727570813277672,5.348398603242019,1.3904712159058144,0.0,0.5242066680614902,69.2528744538625,-0.9094688248596157,2.5862077871958413,74.13793206214905,0.7439749608763693,0.7334531296795448,0.7349984770027413,73.2758641242981,0.65,0.6332068311195446,0.639498746867168,60.34482717514038,0.17791068580542263,0.2261904761904762,0.19812278031456115
hybrid_d64_clsmean_ord0.25,29,0.00029612600804547744,3.8227434938604183,0.5700376884503798,0.5302424662040942,2.722463359254779,5.349277568585945,1.3851439902276703,0.0,0.5001441574752494,68.03030371665955,-2.6179346394500698,1.3636370499928792,71.96969985961914,0.7233766233766235,0.7173713235294117,0.7169516082294987,73.48484992980957,0.6599702380952381,0.5880796586059744,0.5914671458232379,58.63636136054993,0.17324901636379705,0.21596885661796866,0.19201371837301165,3.887760244566819,0.5871575248652491,0.5484229100161585,2.7521798364047347,5.4158875366737105,1.3982078330270176,0.0,0.5266394900816435,69.2528744538625,-0.9094688248596157,2.5862077871958413,73.2758641242981,0.7338509316770185,0.7255166217430369,0.7268929900508847,74.13793206214905,0.6637536412817311,0.6493358633776091,0.6551724137931034,60.34482717514038,0.17724442138038402,0.22428571428571428,0.19785306640094213
hybrid_d64_clsmean_ord0.25,30,0.0002958554880596515,3.7819688825896294,0.5620512149550698,0.5372547388076783,2.682662942192771,5.282188562913374,1.3621157783450502,0.0,0.48603894916183976,67.92929371198018,-2.011874611373898,1.2626270453135173,72.12121486663818,0.7305088702147526,0.7178308823529411,0.7161661867544221,72.42424488067627,0.6346015793251975,0.5576102418207681,0.5481764564275398,59.2424213886261,0.1748582089187299,0.2181007785845508,0.1937742043035572,3.9418093418252877,0.5983669572863085,0.5598026041326851,2.7836396611970047,5.501860306180757,1.40817457231982,0.0,0.5242461545288138,68.10344854990642,-0.9094688248596157,1.436781883239746,73.2758641242981,0.7322303921568627,0.7270140760706798,0.7282140427783237,70.68965435028076,0.6411221347930209,0.6565464895635673,0.6463414634146342,60.34482717514038,0.17776648599819334,0.22428571428571428,0.19818295739348374
hybrid_d64_clsmean_ord0.25,31,0.00029557597102028134,3.7691488771727593,0.5611892613497648,0.5456922672011636,2.662267317916408,5.213212386044589,1.358964198285883,0.0,0.47163858235907025,66.16161465644836,-3.5270246815643276,-0.5050520102183024,69.69696879386902,0.6971031114728625,0.6958639705882352,0.6959618201752364,71.0606038570404,0.5968013468013468,0.5431863442389758,0.5301860844740776,57.72727131843567,0.17029641200945708,0.21199282652436358,0.18876784242789668,3.9043493353087326,0.5951017634621982,0.5524293862540146,2.756818245197165,5.410300797429578,1.404242992401123,0.0,0.5126252614330458,68.67816249529521,-2.63360470056152,2.01149582862854,74.13793206214905,0.7439749608763693,0.7334531296795448,0.7349984770027413,73.2758641242981,0.640625,0.6024667931688804,0.6104430722565269,58.62069129943848,0.1734126984126984,0.2204761904761905,0.19243423503986884
