model,task,protocol,seed,epochs,batch_size,learning_rate,weight_decay,zero_grad_each_batch,selection_metric,best_epoch,best_selection_accuracy,final_train_loss,final_train_accuracy,final_test_loss,final_test_accuracy,final_test_batch_mean_accuracy,final_test_release_denominator_accuracy,best_test_loss,best_test_accuracy,best_test_batch_mean_accuracy,best_test_release_denominator_accuracy,reported_test_accuracy,paper_target_accuracy,accuracy_gap_to_paper,train_size,val_size,test_size,sample_count,checkpoint_path,hyperparameters,protocol_notes
BLCNN,win,current_control,123,400,64,1e-05,0.001,True,val,28,74.3801652892562,0.3005112682802415,90.73394495412845,0.5711229446139114,70.27027027027027,73.26388888888889,63.19444444444444,0.5604523964600213,72.00772200772201,74.82638888888889,64.75694444444444,72.00772200772201,86.56,-14.552277992277993,1090,121,518,1729,,"{""batch_size"": 64, ""dropout_rate"": 0.3, ""embed_dim"": 10, ""embed_num_deg_180"": 37, ""embed_num_deg_45"": 4, ""embed_num_deg_90"": 7, ""embed_num_distance"": 25, ""embed_num_pocket"": 6, ""embed_num_pos"": 200, ""embed_pocket"": 2, ""input_dim"": [10, 27], ""kernel_num"": 3, ""kernel_sizes"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], ""learning_rate"": 1e-05, ""max_epochs"": 400, ""output_dim"": 2, ""weight_decay"": 0.001}","[""uses split_indices stored in processed data""]"
