model,task,protocol,seed,epochs,batch_size,learning_rate,weight_decay,zero_grad_each_batch,selection_metric,best_epoch,best_selection_accuracy,final_train_loss,final_train_accuracy,final_test_loss,final_test_accuracy,final_test_batch_mean_accuracy,final_test_release_denominator_accuracy,best_test_loss,best_test_accuracy,best_test_batch_mean_accuracy,best_test_release_denominator_accuracy,reported_test_accuracy,paper_target_accuracy,accuracy_gap_to_paper,train_size,val_size,test_size,sample_count,checkpoint_path,hyperparameters,protocol_notes
BLCNN,potted_after_break,current_control,123,400,64,1e-05,0.001,True,val,280,66.94214876033058,0.8038915797384507,76.78899082568807,1.1398153204945525,68.91891891891892,72.04861111111111,61.979166666666664,1.1673870216695499,68.33976833976834,71.52777777777777,61.458333333333336,68.33976833976834,80.94,-12.600231660231657,1090,121,518,1729,,"{""batch_size"": 64, ""dropout_rate"": 0.3, ""embed_dim"": 10, ""embed_num_deg_180"": 37, ""embed_num_deg_45"": 4, ""embed_num_deg_90"": 7, ""embed_num_distance"": 25, ""embed_num_pocket"": 6, ""embed_num_pos"": 200, ""embed_pocket"": 2, ""input_dim"": [10, 27], ""kernel_num"": 3, ""kernel_sizes"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], ""learning_rate"": 1e-05, ""max_epochs"": 400, ""output_dim"": 10, ""weight_decay"": 0.001}","[""uses split_indices stored in processed data""]"
