model,task,protocol,seed,epochs,batch_size,learning_rate,weight_decay,zero_grad_each_batch,selection_metric,best_epoch,best_selection_accuracy,final_train_loss,final_train_accuracy,final_test_loss,final_test_accuracy,final_test_batch_mean_accuracy,final_test_release_denominator_accuracy,best_test_loss,best_test_accuracy,best_test_batch_mean_accuracy,best_test_release_denominator_accuracy,reported_test_accuracy,paper_blcnn_target_accuracy,accuracy_gap_to_paper_blcnn,train_size,val_size,test_size,sample_count,checkpoint_path,hyperparameters,protocol_notes
Attention,potted_after_break,paper40_clean,123,400,64,1e-05,0.0001,True,none,,,1.5526906804940135,40.33505154639175,1.500128033644555,48.02405498281787,48.108552631578945,45.97039473684211,1.500128033644555,48.02405498281787,48.108552631578945,45.97039473684211,48.02405498281787,80.94,-32.915945017182125,776,0,1164,1940,,"{""activation"": ""relu"", ""batch_size"": 64, ""dropout_rate"": 0.3, ""embedding_dim"": 144, ""hidden_layers_sizes"": [144], ""input_dim"": [10, 27], ""learning_rate"": 1e-05, ""max_epochs"": 400, ""output_dim"": 10, ""weight_decay"": 0.0001}","[""random 40% train and 60% held-out evaluation, matching paper text""]"
