model,task,protocol,seed,epochs,batch_size,learning_rate,weight_decay,zero_grad_each_batch,selection_metric,best_epoch,best_selection_accuracy,final_train_loss,final_train_accuracy,final_test_loss,final_test_accuracy,final_test_batch_mean_accuracy,final_test_release_denominator_accuracy,best_test_loss,best_test_accuracy,best_test_batch_mean_accuracy,best_test_release_denominator_accuracy,reported_test_accuracy,paper_target_accuracy,accuracy_gap_to_paper,train_size,val_size,test_size,sample_count,checkpoint_path,hyperparameters,protocol_notes
BLCNN,clear,paper40_clean,123,400,64,1e-05,0.001,True,none,,,0.23382727786437751,96.00515463917526,0.576481912349098,71.21993127147766,71.02521929824562,68.17434210526315,0.576481912349098,71.21993127147766,71.02521929824562,68.17434210526315,71.21993127147766,89.69,-18.470068728522335,776,0,1164,1940,,"{""batch_size"": 64, ""dropout_rate"": 0.3, ""embed_dim"": 10, ""embed_num_deg_180"": 37, ""embed_num_deg_45"": 4, ""embed_num_deg_90"": 7, ""embed_num_distance"": 25, ""embed_num_pocket"": 6, ""embed_num_pos"": 200, ""embed_pocket"": 2, ""input_dim"": [10, 27], ""kernel_num"": 3, ""kernel_sizes"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], ""learning_rate"": 1e-05, ""max_epochs"": 400, ""output_dim"": 2, ""weight_decay"": 0.001}","[""random 40% train and 60% held-out evaluation, matching paper text""]"
