model,task,protocol,seed,epochs,batch_size,learning_rate,weight_decay,zero_grad_each_batch,selection_metric,best_epoch,best_selection_accuracy,final_train_loss,final_train_accuracy,final_test_loss,final_test_accuracy,final_test_batch_mean_accuracy,final_test_release_denominator_accuracy,best_test_loss,best_test_accuracy,best_test_batch_mean_accuracy,best_test_release_denominator_accuracy,reported_test_accuracy,paper_blcnn_target_accuracy,accuracy_gap_to_paper_blcnn,train_size,val_size,test_size,sample_count,checkpoint_path,hyperparameters,protocol_notes
MLP,potted_after_break,paper40_clean,123,400,64,1e-05,0.001,True,none,,,1.4024314634578745,53.99484536082474,1.4086823152102965,55.06872852233678,55.20833333333333,52.713815789473685,1.4086823152102965,55.06872852233678,55.20833333333333,52.713815789473685,55.06872852233678,80.94,-25.87127147766322,776,0,1164,1940,,"{""activation"": ""relu"", ""batch_normalization"": false, ""batch_size"": 64, ""dropout_rate"": 0.3, ""hidden_layers_sizes"": [128, 128], ""input_dim"": [270], ""learning_rate"": 1e-05, ""max_epochs"": 400, ""output_dim"": 10, ""weight_decay"": 0.001}","[""random 40% train and 60% held-out evaluation, matching paper text""]"
