model,task,protocol,seed,epochs,batch_size,learning_rate,weight_decay,zero_grad_each_batch,selection_metric,best_epoch,best_selection_accuracy,final_train_loss,final_train_accuracy,final_test_loss,final_test_accuracy,final_test_batch_mean_accuracy,final_test_release_denominator_accuracy,best_test_loss,best_test_accuracy,best_test_batch_mean_accuracy,best_test_release_denominator_accuracy,reported_test_accuracy,paper_blcnn_target_accuracy,accuracy_gap_to_paper_blcnn,train_size,val_size,test_size,sample_count,checkpoint_path,hyperparameters,protocol_notes
Transformer,clear,paper40_clean,123,400,64,1e-05,0.001,True,none,,,0.5935339178006673,69.45876288659794,0.8532223138202917,65.80756013745705,66.20065789473684,62.99342105263158,0.8532223138202917,65.80756013745705,66.20065789473684,62.99342105263158,65.80756013745705,89.69,-23.882439862542952,776,0,1164,1940,,"{""activation"": ""relu"", ""batch_size"": 64, ""dropout_rate"": 0.3, ""embedding_dim"": 56, ""expansion_factor"": 2, ""input_dim"": [10, 27], ""learning_rate"": 1e-05, ""max_epochs"": 400, ""num_heads"": 4, ""num_layers"": 2, ""output_dim"": 2, ""weight_decay"": 0.001}","[""random 40% train and 60% held-out evaluation, matching paper text""]"
