model,task,protocol,seed,epochs,batch_size,learning_rate,weight_decay,zero_grad_each_batch,selection_metric,best_epoch,best_selection_accuracy,final_train_loss,final_train_accuracy,final_test_loss,final_test_accuracy,final_test_batch_mean_accuracy,final_test_release_denominator_accuracy,best_test_loss,best_test_accuracy,best_test_batch_mean_accuracy,best_test_release_denominator_accuracy,reported_test_accuracy,paper_blcnn_target_accuracy,accuracy_gap_to_paper_blcnn,train_size,val_size,test_size,sample_count,checkpoint_path,hyperparameters,protocol_notes
Attention,clear,paper40_clean,123,400,64,1e-05,0.001,True,none,,,0.5783672105405748,69.20103092783505,0.5825616664083553,65.893470790378,66.28289473684211,63.07565789473685,0.5825616664083553,65.893470790378,66.28289473684211,63.07565789473685,65.893470790378,89.69,-23.796529209621994,776,0,1164,1940,,"{""activation"": ""relu"", ""batch_size"": 64, ""dropout_rate"": 0.3, ""embedding_dim"": 144, ""hidden_layers_sizes"": [144], ""input_dim"": [10, 27], ""learning_rate"": 1e-05, ""max_epochs"": 400, ""output_dim"": 2, ""weight_decay"": 0.001}","[""random 40% train and 60% held-out evaluation, matching paper text""]"
